household,species,height_m,diam_cm,year,id,cole_ewel,TFTF,Chave_General,calculations,species_specific
4,C,7,8.36,2019,241,0.020095988202333118,0.06836113488196273,0.054084272309718906,0.054084272309718906,0.004085944956203011
4,C,1,1.9500000000000002,2019,242,0.00342542048786025,5.313343481079207e-4,4.7234161647046667e-4,4.7234161647046667e-4,3.8202876653824837e-4
4,C,5,5.03,2019,243,0.007639281050994451,0.01767684051024811,0.014446547877057944,0.014446547877057944,0.0021120188860794943
4,C,1.25,1.6600000000000001,2019,244,0.00341312596876845,4.8130997029789164e-4,4.288879166070619e-4,4.288879166070619e-4,3.6403585450139333e-4
4,C,1.7,2.39,2019,245,0.003628316799063297,0.001356886096175235,0.0011793955914436809,0.0011793955914436809,6.036107878607702e-4
4,C,4.4,4.21,2019,246,0.005973048836539884,0.010897215443765476,0.009009840721499395,0.009009840721499395,0.0016679972199537814
4,C,0.75,0.8500000000000001,2019,247,0.0033134433473191874,7.571776459723327e-5,7.053329720808904e-5,7.053329720808904e-5,1.476555142904875e-4
4,C,2,2.09,2019,248,0.00359485475837202,0.0012207345514636202,0.0010637497631681377,0.0010637497631681377,5.732599129099719e-4
4,C,1.75,1.9600000000000002,2019,249,0.0035257101082618795,9.393963327968255e-4,8.237541906026304e-4,8.237541906026304e-4,5.044777667793443e-4
4,C,0.5,1.42,2019,250,0.0033294579887032196,1.4087870868176346e-4,1.292915740030796e-4,1.292915740030796e-4,1.9989904717981907e-4
4,C,0.4,0.32000000000000006,2019,251,0.003296240808126816,5.7234595393821e-6,5.672466756247369e-6,5.672466756247369e-6,4.188424690875454e-5
4,C,1.25,2.42,2019,252,0.0035462364603880497,0.0010229146864757482,8.951594839230959e-4,8.951594839230959e-4,5.25883714640243e-4
4,C,2.5,4.0600000000000005,2019,253,0.0047100431929089,0.005758253031210863,0.004834381464904848,0.004834381464904848,0.001221897922157187
4,C,1,1.4100000000000001,2019,254,0.00336310994193801,2.778029763243542e-4,2.508328184358262e-4,2.508328184358262e-4,2.7841222597322995e-4
4,C,0.75,0.9800000000000001,2019,255,0.0033195708600816296,1.0064960708537418e-4,9.311973748167925e-5,9.311973748167925e-5,1.696528217959729e-4
4,C,2.8000000000000003,2.8600000000000003,2019,256,0.004081370171018448,0.0032002858158037975,0.0027249678669319906,0.0027249678669319906,9.174252124032981e-4
4,C,1.25,1.62,2019,257,0.00340749384270405,4.583937748765374e-4,4.089461568950533e-4,4.089461568950533e-4,3.554736708538253e-4
4,C,1.3,2.33,2019,258,0.0035372068573019965,9.861747153651593e-4,8.637660292634079e-4,8.637660292634079e-4,5.165818720802139e-4
4,C,2.25,2.7600000000000002,2019,259,0.0038834462716011596,0.002394965994169761,0.002053493422028839,0.002053493422028839,7.964329610240144e-4
4,C,1.25,2.89,2019,260,0.0036533713462030123,0.0014588289312400275,0.001265800934317735,0.001265800934317735,6.25326455734405e-4
4,C,1,1.74,2019,261,0.00339880869220596,4.230553247420224e-4,3.781471075234913e-4,3.781471075234913e-4,3.418284840270667e-4
4,C,0.4,0.42000000000000004,2019,262,0.0032972573381969757,9.859553347138696e-6,9.644990773687694e-6,9.644990773687694e-6,5.4612495235643454e-5
4,C,0.5,0.51,2019,263,0.003299300357584605,1.8172263503335987e-5,1.7517832043434045e-5,1.7517832043434045e-5,7.359608891756985e-5
4,C,0.3,0.35000000000000003,2019,264,0.0032960962273296747,5.13518403496807e-6,5.102697432252082e-6,5.102697432252082e-6,3.9725498009494296e-5
4,C,0.5,0.45,2019,265,0.0032983113013001246,1.4147956014707943e-5,1.3720634683968412e-5,1.3720634683968412e-5,6.513471670061603e-5
4,C,0.6,0.5700000000000001,2019,266,0.003301528825025574,2.7239531313651036e-5,2.6004708433041234e-5,2.6004708433041234e-5,8.966500390185099e-5
4,C,5,6.440000000000001,2019,267,0.010416314136412802,0.028976131781313162,0.0234017635777988,0.0234017635777988,0.0026879339146252865
4,C,4,5.13,2019,268,0.00690995850210996,0.014709346909371557,0.012074476160342027,0.012074476160342027,0.0019308915729109497
4,C,1.5,1.57,2019,269,0.003421809402154935,5.166414337874609e-4,4.59589227454285e-4,4.59589227454285e-4,3.7683748668271397e-4
4,C,2.1,2.7800000000000002,2019,270,0.003852196214079444,0.0022678146454769843,0.001947018703351284,0.001947018703351284,7.755146355407791e-4
4,C,4.5,4.36,2019,271,0.006232578579276719,0.01195319931809743,0.009861016617038752,0.009861016617038752,0.001744992618507409
4,C,2.5,3.0700000000000003,2019,272,0.004104014408598225,0.0032924214973585417,0.0028015101968654156,0.0028015101968654156,9.302182367364868e-4
4,C,1.75,2.23,2019,273,0.0035937000008176576,0.001216036032737748,0.0010597535457911036,0.0010597535457911036,5.721823298826621e-4
4,C,8,10.22,2019,274,0.03199076371248912,0.11675902174867131,0.09119533563461894,0.09119533563461894,0.005305423799676631
4,C,3,3.9200000000000004,2019,275,0.00487798357632432,0.006441574853463947,0.005393533711544271,0.005393533711544271,0.001290613777235892
4,C,4.5,5.61,2019,276,0.008158533883234845,0.019789594955132894,0.01612945037803006,0.01612945037803006,0.0022316220195815555
4,C,3.1,4.24,2019,277,0.005208745976882976,0.0077873927067164655,0.006490763949871121,0.006490763949871121,0.0014157913863988142
4,C,3,4.86,2019,278,0.00572828350622748,0.00990130553733321,0.008205272191086264,0.008205272191086264,0.0015917960556363245
4,C,4,5.36,2019,279,0.007241388515660641,0.016057881170178905,0.013153728427805733,0.013153728427805733,0.002015321620432877
4,C,3.2,4.34,2019,280,0.005364775100516831,0.008422249570311364,0.007006723521503229,0.007006723521503229,0.0014709755190518861
4,C,5,8.92,2019,281,0.016957273031107202,0.055590218639439914,0.04419931819608845,0.04419931819608845,0.0036938034492908687
4,C,3,4.010000000000001,2019,282,0.00495151372947363,0.006740756963321638,0.005637892751350578,0.005637892751350578,0.0013195201648352546
4,C,7,10.670000000000002,2019,283,0.03066361158720784,0.11135905784355739,0.08707656405274987,0.08707656405274987,0.005184256330829157
4,C,8,11.08,2019,284,0.03702341177335152,0.13723603968664033,0.10677414186779198,0.10677414186779198,0.0057406331602998205
4,C,4.2,5.8500000000000005,2019,285,0.00823099771007745,0.02008443835847941,0.016363952423649932,0.016363952423649932,0.002247782653641648
4,C,3.9,4.43,2019,286,0.0059232893461832305,0.010694752254546797,0.008846424598262166,0.008846424598262166,0.0016528044379694245
4,C,3.4,3.5200000000000005,2019,287,0.004741581725180256,0.00588657813625449,0.004939504123166534,0.004939504123166534,0.0012351087178505036
4,C,4.5,7.33,2019,288,0.011598100744549606,0.03378462728527297,0.027184855075614238,0.027184855075614238,0.002897017618499539
4,C,4.9,6.63,2019,289,0.010691766655062801,0.03009690281422505,0.024284794439123507,0.024284794439123507,0.0027381665514451562
4,C,12,7.9,2019,290,0.029014418614632,0.10464876265219827,0.08195163612744809,0.08195163612744809,0.005029413441223226
4,C,14,7.2,2019,291,0.028219052519196004,0.10141254871342655,0.07947721602884643,0.07947721602884643,0.004952918834909194
4,C,6,7.2,2019,292,0.013976642022684001,0.04346252087718281,0.034761403554339786,0.034761403554339786,0.0032758600337331766
4,C,2,6.940000000000001,2019,293,0.006602925210243121,0.013460078899950377,0.011072549034957496,0.011072549034957496,0.0018490616812084193
4,C,11,2.37,2019,294,0.00541669986860739,0.008633522918806357,0.0071782186396577834,0.0071782186396577834,0.001488864653420223
4,C,12,9.200000000000001,2019,295,0.03817555244962801,0.1419239107656155,0.11033248129994572,0.11033248129994572,0.005835485366953183
4,C,7,7.78,2019,296,0.01784559668039148,0.05920466158898309,0.047002018654297324,0.047002018654297324,0.0038090924803573767
4,C,12,8.6,2019,297,0.033774251983692,0.12401574244122068,0.09672317033071028,0.09672317033071028,0.005463820347766915
4,C,2.75,4.37,2019,298,0.005098367123823847,0.007338279292321082,0.0061251555794194735,0.0061251555794194735,0.0013753476825604772
4,C,3.5,3.1500000000000004,2019,299,0.004487496943342875,0.004852748913044825,0.004090922596953702,0.004090922596953702,0.0011240419759343857
4,C,2.25,3.48,2019,300,0.004230605027453639,0.0038074979226782025,0.0032285050644469382,0.0032285050644469382,9.985807030284514e-4
4,C,3,3.3200000000000003,2019,301,0.00443043560759712,0.00462057571485976,0.0038997838295154277,0.0038997838295154277,0.001097474137672544
4,C,4.2,5.620000000000001,2019,302,0.00785048509156481,0.018536195043890924,0.015131613701752854,0.015131613701752854,0.002161505365943321
4,C,3.2,4.09,2019,303,0.005133171087234431,0.007479890900057633,0.006240493371309961,0.006240493371309961,0.0013882336615705698
4,C,4.4,5.5600000000000005,2019,304,0.007966059065784865,0.019006446552569018,0.015506166949773194,0.015506166949773194,0.002188088254986347
4,C,6.1000000000000005,7.109999999999999,2019,305,0.0138848730534887,0.043089128022042636,0.03446990049638987,0.03446990049638987,0.0032620985363247283
4,C,6,7.720000000000001,2019,306,0.015575286663831841,0.04996714321463527,0.03983026911733661,0.03983026911733661,0.003506527500087656
4,C,2.25,3.5700000000000003,2019,307,0.004279632856555402,0.004006984102485585,0.0033934944689533557,0.0033934944689533557,0.001023773274999669
4,C,11.5,6,2019,308,0.0175125182397,0.057849420149028025,0.045951636534051016,0.045951636534051016,0.0037662986876482525
4,C,2.97,2.8000000000000003,2019,309,0.00409448615630208,0.0032536526045557693,0.0027693090303041045,0.0027693090303041045,9.248578158931883e-4
4,C,12,9.200000000000001,2019,310,0.03817555244962801,0.1419239107656155,0.11033248129994572,0.11033248129994572,0.005835485366953183
4,C,5,6.45,2019,311,0.01043844770500125,0.0290661896346611,0.023472748058113786,0.023472748058113786,0.0026920066423567523
4,C,6.5,7.0200000000000005,2019,312,0.014295427226375461,0.044759605484611234,0.035773557369184646,0.035773557369184646,0.003323199954258013
4,C,3.1,3.91,2019,313,0.004922419333860831,0.006622376648693483,0.005541236595924066,0.005541236595924066,0.0013081626426608844
4,C,3,7.83,2019,314,0.009611287571087068,0.025700610978077864,0.02081622408021979,0.02081622408021979,0.0025351314329219088
4,C,10,7.800000000000001,2019,315,0.024188648159940006,0.08501349569726731,0.06690788697507685,0.06690788697507685,0.004544501025870993
4,C,1.8,3.09,2019,316,0.003885059669665218,0.002401530645760585,0.002058986821635397,0.002058986821635397,7.974973194014887e-4
4,C,3,3.2100000000000004,2019,317,0.00435643153164483,0.004319465290997102,0.0036515463532268335,0.0036515463532268335,0.001061977616874246
4,C,9,6.4,2019,318,0.015954754591644003,0.05151113585443889,0.0410310516728343,0.0410310516728343,0.003558980688408893
4,C,1.97,2.3600000000000003,2019,319,0.0036716409672311948,0.0015331650169328325,0.0013287152412380225,0.0013287152412380225,6.406751757940602e-4
4,C,1.6,2.64,2019,320,0.0036777967436506563,0.0015582118595967762,0.0013498969574067975,0.0013498969574067975,6.457606001907491e-4
4,C,13,6,2019,321,0.0193669987731,0.06539499669020561,0.051792706079215906,0.051792706079215906,0.003998464497045038
4,C,6.3,8.340000000000002,2019,322,0.01834360987234499,0.06123099542787858,0.048571459912166735,0.048571459912166735,0.0038721518371013716
4,C,9,10.870000000000001,2019,323,0.03981477930644841,0.14859365546971073,0.11539032841646164,0.11539032841646164,0.005967714005076581
4,C,12,8.5,2019,324,0.033069549381,0.1211484233555732,0.09453993280349045,0.09453993280349045,0.005401816289231621
4,C,10,7.6000000000000005,2019,325,0.023130907411260004,0.08070972241081785,0.06359995117966426,0.06359995117966426,0.004430759688865748
4,C,13,8.1,2019,326,0.032586354175353,0.11918238146789971,0.09304223171416263,0.09304223171416263,0.0053588664686864155
4,C,8,11.07,2019,327,0.03696255733807033,0.1369884329897706,0.10658611516701923,0.10658611516701923,0.005735577410272217
4,C,12,9.600000000000001,2019,328,0.041274595474332015,0.15453340756331668,0.11989000910541515,0.11989000910541515,0.006082933821502048
4,C,6,9.53,2019,329,0.022008788714285334,0.07614400583207043,0.060086044150657096,0.060086044150657096,0.00430664565428622
4,C,8,11.08,2019,330,0.03702341177335152,0.13723603968664033,0.10677414186779198,0.10677414186779198,0.0057406331602998205
4,C,9,7,2019,331,0.0184397585064,0.061622208419616825,0.04887431836391102,0.04887431836391102,0.0038842026506763993
4,C,9,5.9,2019,332,0.014053912044909004,0.043776919899731884,0.03500680424915272,0.03500680424915272,0.003287400416235631
4,C,11,6,2019,333,0.0168943580619,0.055334227968635505,0.04400065602376266,0.04400065602376266,0.0036854945533054124
4,C,7,11.07,2019,334,0.032754091939599037,0.11986487886604925,0.09356221464887761,0.09356221464887761,0.005373817022093516
4,C,8,11.26,2019,335,0.03812818764311568,0.14173119115143784,0.11018625326943678,0.11018625326943678,0.005831617876696691
4,C,3.6,5.84,2019,336,0.007511378902295136,0.01715642768551905,0.014031295418024503,0.014031295418024503,0.002081449789014964
4,C,6,11.08,2019,337,0.02859126736758864,0.10292702976498025,0.080635425650934,0.080635425650934,0.0049888699828286856
4,C,5,12,2019,338,0.028021241262300003,0.10060768721570092,0.07886152419920886,0.07886152419920886,0.004933700901777513
4,C,4.2,7.290000000000001,2019,339,0.010960199621471564,0.031189112442599608,0.025144563037615364,0.025144563037615364,0.002786205488566752
4,C,6,9.75,2019,340,0.0228827847843375,0.07970015221618808,0.06282337738500153,0.06282337738500153,0.004403631722056994
4,C,5,7.140000000000001,2019,341,0.012048600428125802,0.035617636466538524,0.028623470130616134,0.028623470130616134,0.0029726684419644996
4,C,12,10.200000000000001,2019,342,0.04617042408250801,0.17445372963202543,0.1349513028121454,0.1349513028121454,0.006453641995995882
4,C,5,6.65,2019,343,0.01088833094551125,0.03089669061039122,0.02491444550708652,0.02491444550708652,0.0027734294260065152
4,C,9,4.6000000000000005,2019,344,0.009834968831424002,0.026610733268552903,0.021535384331039898,0.021535384331039898,0.0025785425657850877
4,C,10,5.7,2019,345,0.01445262535959,0.04539921885608504,0.036272406377057205,0.036272406377057205,0.0033462853852165076
4,C,9,8.200000000000001,2019,346,0.024077379327936008,0.08456076110479668,0.06656010206027706,0.06656010206027706,0.0045326769770755605
4,C,0.75,1.42,2019,347,0.0033467699079048297,2.113180630226452e-4,1.9205927779852188e-4,1.9205927779852188e-4,2.436271301272259e-4
4,C,1.47,1.7800000000000002,2019,348,0.00345478474473289,6.508126838557133e-4,5.757450507753115e-4,5.757450507753115e-4,4.2176861388030243e-4
4,C,1.25,1.34,2019,349,0.0033719152902484495,3.136304916050567e-4,2.823588401371518e-4,2.823588401371518e-4,2.953871169947559e-4
4,C,3.1,5.7700000000000005,2019,350,0.00683922689745448,0.014421551633446097,0.011843848693922557,0.011843848693922557,0.0019123660335951546
4,C,5,6.5200000000000005,2019,351,0.010594344267619201,0.02970050712926621,0.023972574736201527,0.023972574736201527,0.0027205114714949994
4,C,1,1.2400000000000002,2019,352,0.00334763876637696,2.1485330536508585e-4,1.9519459133066883e-4,1.9519459133066883e-4,2.4560724458064215e-4
4,C,5,6.7700000000000005,2019,353,0.011164854598380453,0.032021819912420146,0.025799569286471216,0.025799569286471216,0.002822254541120954
4,C,12,6.300000000000001,2019,354,0.019651352454888006,0.06655198509318618,0.05268685785270011,0.05268685785270011,0.004032824571999167
4,C,5,11.07,2019,355,0.024337161142656452,0.0856177706186066,0.06737201401686446,0.06737201401686446,0.00456023271689227
4,C,7,8.38,2019,356,0.020176472657482684,0.06868861290384987,0.0543371256979126,0.0543371256979126,0.004095483113541221
4,C,3,4.720000000000001,2019,357,0.00559010410114992,0.009339076245276134,0.00775021545642642,0.00775021545642642,0.0015470357682929887
4,C,7,11.07,2019,358,0.032754091939599037,0.11986487886604925,0.09356221464887761,0.09356221464887761,0.005373817022093516
4,K,0.2,0.58,2019,359,0.0032971446956756873,9.40122943871161e-6,9.207153195924311e-6,0.001089091256969419,0.001089091256969419
4,K,0.64,0.75,2019,360,0.0033071973538559996,5.030384360785046e-5,4.732165128550114e-5,0.0015488232211247187,0.0015488232211247187
4,K,0.27,0.55,2019,361,0.003297639052106767,1.1412684518531078e-5,1.1125195561468006e-5,0.0010126626799317256,0.0010126626799317256
4,K,0.5,0.8500000000000001,2019,362,0.0033072402816461247,5.047850973148885e-5,4.748201242965954e-5,0.0018385347746257843,0.0018385347746257843
4,K,0.23,0.55,2019,363,0.0032972235110983574,9.72191644171166e-6,9.513558389143026e-6,0.0010126626799317256,0.0010126626799317256
4,K,0.44,1.06,2019,364,0.0033118124003745264,6.908170949506541e-5,6.449343541262506e-5,0.002487923119295562,0.002487923119295562
4,K,0.41000000000000003,0.97,2019,365,0.003308082318834985,5.39046206798802e-5,5.062489314987505e-5,0.0022031557302663856,0.0022031557302663856
4,K,0.46,0.76,2019,366,0.0033039587440000413,3.712647230897623e-5,3.5181019938061795e-5,0.0015771846508151194,0.0015771846508151194
4,K,0.4,0.6900000000000001,2019,367,0.0033013742849811235,2.6610733268552907e-5,2.5418658522617312e-5,0.0013816281549588697,0.0013816281549588697
4,K,0.34,0.71,2019,368,0.003300720202828547,2.394938047589979e-5,2.293445212663124e-5,0.0014367852410393234,0.0014367852410393234
4,K,0.23,0.48,2019,369,0.0032966540138634425,7.40472577907559e-6,7.293532347893968e-6,8.403658887019925e-4,8.403658887019925e-4
4,K,0.37,0.7200000000000001,2019,370,0.003301421265154637,2.680188787426275e-5,2.5596852500382085e-5,0.001464581151112467,0.001464581151112467
4,K,0.38,0.48,2019,371,0.003297840881404819,1.2233894765429233e-5,1.1905848057986646e-5,8.403658887019925e-4,8.403658887019925e-4
4,K,0.27,0.38,2019,372,0.0032961730852451147,5.447906262730207e-6,5.405766275640271e-6,6.101989384884643e-4,6.101989384884643e-4
4,K,0.42,0.71,2019,373,0.0033021051563646756,2.9584528823170326e-5,2.8187480207562848e-5,0.0014367852410393234,0.0014367852410393234
4,K,0.14,0.22999999999999998,2019,374,0.0032950884888709323,1.0348618493326127e-6,1.0686176644452826e-6,3.067150282222835e-4,3.067150282222835e-4
4,K,2.75,2.47,2019,375,0.0038710100908019474,0.002344365218151726,0.0020111377226420413,0.00792798366051929,0.00792798366051929
4,K,0.6,0.9400000000000001,2019,376,0.003313041028070136,7.408079368649445e-5,6.90446195247935e-5,0.002110343154166546,0.002110343154166546
4,K,0.44,0.51,2019,377,0.003298764412710452,1.5991591882935665e-5,1.546306018136361e-5,9.131435623496205e-4,9.131435623496205e-4
4,K,0.47000000000000003,0.6900000000000001,2019,378,0.003302518808550321,3.126761159054966e-5,2.9751549179773892e-5,0.0013816281549588697,0.0013816281549588697
4,K,0.23,0.42000000000000004,2019,379,0.0032962274833407607,5.669243174604748e-6,5.620017047695086e-6,6.998733365548829e-4,6.998733365548829e-4
4,K,0.51,0.67,2019,380,0.0033026964265747416,3.199031014371578e-5,3.0422518010855647e-5,0.0013270595147325212,0.0013270595147325212
4,K,0.22,0.58,2019,381,0.0032973757502132565,1.0341352382582769e-5,1.0104728056600391e-5,0.001089091256969419,0.001089091256969419
4,K,0.45,0.6400000000000001,2019,382,0.0033011641105206717,2.5755567927219453e-5,2.4621095507037155e-5,0.0012463341206886789,0.0012463341206886789
4,K,0.35000000000000003,0.41,2019,383,0.0032968546755256034,8.221185107410785e-6,8.077429008510793e-6,6.771451997866269e-4,6.771451997866269e-4
4,K,0.43,0.49000000000000005,2019,384,0.0032983797453687,1.4426443682236962e-5,1.3984167299681048e-5,8.644433746248854e-4,8.644433746248854e-4
4,K,0.1,0.26,2019,385,0.0032950663037889954,9.445943966363032e-7,9.775446999127369e-7,3.6281180305260395e-4,3.6281180305260395e-4
4,K,0.25,0.53,2019,386,0.0032972458335492226,9.812742826003613e-6,9.600295391879207e-6,9.625556815116497e-4,9.625556815116497e-4
4,K,0.55,0.51,2019,387,0.003299746978313065,1.9989489853669588e-5,1.9225587450685508e-5,9.131435623496205e-4,9.131435623496205e-4
4,K,0.45,0.55,2019,388,0.0032995089866446124,1.902114086421846e-5,1.831605898599423e-5,0.0010126626799317256,0.0010126626799317256
4,K,0.17,0.39,2019,389,0.0032957221373954098,3.6130735671338605e-6,3.6206363754347215e-6,6.323047321360327e-4,6.323047321360327e-4
4,K,0.4,0.5900000000000001,2019,390,0.003299615962697604,1.9456408844325282e-5,1.872502164571178e-5,0.0011148981026879137,0.0011148981026879137
4,K,0.44,0.6400000000000001,2019,391,0.00330102344473799,2.5183221973281237e-5,2.4086947808690886e-5,0.0012463341206886789,0.0012463341206886789
4,K,0.23,0.32000000000000006,2019,392,0.0032956429785504187,3.290989235144707e-6,3.30527634713382e-6,4.8219576385880893e-4,4.8219576385880893e-4
4,K,0.1,0.17,2019,393,0.003294933399350769,4.038280778519109e-7,4.265254449271425e-7,2.0271362630518928e-4,2.0271362630518928e-4
4,K,0.1,0.16000000000000003,2019,394,0.003294922066414176,3.5771622121138126e-7,3.7892290337640376e-7,1.8655732104558132e-4,1.8655732104558132e-4
5,A,1.79,2.68,2019,1,0.0037363549199247214,0.0017964754559137651,0.0015510018874812094,0.0015510018874812094,0.0023018753537323764
5,A,1.25,2.08,2019,2,0.0034805569414968,7.556755173090425e-4,6.661199682638219e-4,6.661199682638219e-4,0.0012730311266633898
5,A,1.24,1.47,2019,3,0.0033868547106876636,3.744165383575918e-4,3.3565386493149616e-4,3.3565386493149616e-4,7.874672085717671e-4
5,A,2.65,4.2700000000000005,2019,4,0.0049541541319886384,0.006751500327254385,0.00564666255651375,0.00564666255651375,0.005693344223174182
5,A,1.73,2.5600000000000005,2019,5,0.003684197036762669,0.001584253600500965,0.0013719113815827755,0.0013719113815827755,0.0021122131330856683
5,A,2.27,3.8700000000000006,2019,6,0.004462386349680372,0.0047505780338890115,0.004006837138324185,0.004006837138324185,0.0044766404850014145
5,A,2.3000000000000003,3.3000000000000003,2019,7,0.0041550040377087,0.003499889919016198,0.002973679978116141,0.002973679978116141,0.003632376364509927
5,A,3.75,7.859999999999999,2019,8,0.011251019258719347,0.03237240975578707,0.026075219760052802,0.026075219760052802,0.016634791493078827
5,A,2.5,4.25,2019,9,0.004845600568565625,0.006309813716436104,0.00528583119995445,0.00528583119995445,0.0054358686459316016
5,A,3.25,4.55,2019,10,0.005605486845463311,0.009401666104020705,0.007800906215541323,0.007800906215541323,0.007140518374545563
5,A,3.1,2.5300000000000002,2019,11,0.003976279849991559,0.0027726905691761654,0.0023690210553859157,0.0023690210553859157,0.003097435011688948
5,A,3.1,3.7200000000000006,2019,12,0.004768082938847185,0.0059944072196858956,0.0050277940766115395,0.0050277940766115395,0.005248510517912056
5,A,2.1,2.74,2019,13,0.0038362724078993163,0.0022030232949100735,0.001892708708839232,0.001892708708839232,0.0026465658181840965
5,C,0.75,0.58,2019,14,0.00330349869545883,3.525461039516854e-5,3.344874954484771e-5,3.344874954484771e-5,1.0168940799687994e-4
5,C,2.1,3.1500000000000004,2019,15,0.004010431826125725,0.002911649347826895,0.0024848311502349094,0.0024848311502349094,8.760774962464396e-4
5,C,1.3,2.68,2019,16,0.0036154916924855513,0.0013047028450770364,0.0011351061585054604,0.0011351061585054604,5.921710694551963e-4
5,C,0.78,1.35,2019,17,0.003343653350341755,1.9863730244649956e-4,1.8080252797511473e-4,1.8080252797511473e-4,2.363812040313362e-4
5,C,4,6.04,2019,18,0.00830627244861744,0.02039071889960175,0.016607463471336875,0.016607463471336875,0.002264442028947956
5,C,0.75,1.94,2019,19,0.00339177196884867,3.944240537552209e-4,3.531485440046946e-4,3.531485440046946e-4,3.303388183662089e-4
5,C,1.5,4.04,2019,20,0.00413561441346504,0.0034209967242912185,0.002908239331930241,0.002908239331930241,9.477682456546767e-4
5,C,0.78,1.6300000000000001,2019,21,0.003366004373943862,2.895799445103456e-4,2.6120602257984565e-4,2.6120602257984565e-4,2.8410960316393064e-4
5,C,0.65,2.09,2019,22,0.0033923408479234066,3.967387292256766e-4,3.5517111339736777e-4,3.5517111339736777e-4,3.3128324015526794e-4
5,C,0.75,1.4900000000000002,2019,23,0.003352016542413908,2.3266575665372677e-4,2.1097356382119694e-4,2.1097356382119694e-4,2.5533940592636245e-4
5,C,0.5,0.7200000000000001,2019,24,0.00330373565686032,3.621876739765236e-5,3.434127437454166e-5,3.434127437454166e-5,1.0303690562990159e-4
5,C,3.25,3.6200000000000006,2019,25,0.0047574457758765305,0.005951126351577297,0.004992360520537207,0.004992360520537207,0.0012416980738648008
5,C,4.75,9.040000000000001,2019,26,0.016625719385520963,0.0542411813401965,0.0431521450991263,0.0431521450991263,0.0036497932115959067
5,C,0.3,0.41,2019,27,0.003296566029064803,7.0467300920663855e-6,6.949172351510491e-6,6.949172351510491e-6,4.635773836340375e-5
5,K,0.65,0.82,2019,28,0.0033098437662616256,6.107166079790869e-5,5.718428905233579e-5,0.001750221031393675,0.001750221031393675
5,K,0.81,1.57,2019,29,0.0033634007863016647,2.78986374245229e-4,2.518756301824585e-4,0.004261381775732929,0.004261381775732929
5,K,0.6900000000000001,0.81,2019,30,0.003310381187851759,6.325834093296218e-5,5.918179312779511e-5,0.0017210456751426098,0.0017210456751426098
5,K,0.9400000000000001,1.11,2019,31,0.0033346084306201847,1.6183501046299623e-4,1.4803073307516928e-4,0.002650088645734421,0.002650088645734421
5,K,0.35000000000000003,0.45999999999999996,2019,32,0.003297377536009326,1.034861849332613e-5,1.0111657453900478e-5,7.927680698442528e-4,7.927680698442528e-4
5,K,0.43,0.87,2019,33,0.0033060114135548906,4.547844740976742e-5,4.2885990386947264e-5,0.0018980572013251131,0.0018980572013251131
5,K,0.39,0.52,2019,34,0.0032984557447283376,1.473567258752633e-5,1.4276647393137234e-5,9.377617213274502e-4,9.377617213274502e-4
5,K,0.8200000000000001,0.9199999999999999,2019,35,0.0033186693078045408,9.698133902317057e-5,8.980588748855114e-5,0.002049072118204483,0.002049072118204483
5,K,0.5,0.75,2019,36,0.003304492903078125,3.929987781863317e-5,3.7189724447163634e-5,0.0015488232211247187,0.0015488232211247187
5,K,1.09,2.39,2019,37,0.0035086553780364666,8.700034381358859e-4,7.643101284482927e-4,0.007578321832452748,0.007578321832452748
5,K,0.41000000000000003,0.68,2019,38,0.003301344888030446,2.649112190708535e-5,2.53071414149828e-5,0.001354269603447844,0.001354269603447844
5,K,0.5,0.9,2019,39,0.0033087427543005,5.659182405883177e-5,5.308658062833031e-5,0.0019882919691370246,0.0019882919691370246
5,K,1.48,2.67,2019,40,0.0036571712111581806,0.0014742899573057995,0.0012788925767929337,0.00882040137955791,0.00882040137955791
5,K,1.75,2.44,2019,41,0.00365263899810348,0.0014558491271707567,0.0012632773999526345,0.007796361757353336,0.007796361757353336
5,K,2.54,3.63,2019,42,0.004444245512022565,0.00467676594656712,0.003946063681753331,0.013435071954514991,0.013435071954514991
5,K,1.8,1.82,2019,43,0.0034995935275944716,8.331322578332197e-4,7.326793719568274e-4,0.005217539215854513,0.005217539215854513
5,K,1.1400000000000001,1.8100000000000003,2019,44,0.003423093939004403,5.218680031383168e-4,4.641264971904812e-4,0.005178304301185047,0.005178304301185047
5,K,0.53,0.53,2019,45,0.0032999469187883516,2.0803014791127653e-5,1.9988877033943363e-5,9.625556815116497e-4,9.625556815116497e-4
5,K,0.54,0.76,2019,46,0.003305545629860918,4.3583250101841654e-5,4.1140834044757374e-5,0.0015771846508151194,0.0015771846508151194
5,K,0.51,0.81,2019,47,0.0033063254389252127,4.675616503740682e-5,4.4061563001062176e-5,0.0017210456751426098,0.0017210456751426098
5,K,0.72,1.4100000000000001,2019,48,0.0033439927202793666,2.0001814295353507e-4,1.8202912210469536e-4,0.003677884654201608,0.003677884654201608
5,K,0.51,0.6900000000000001,2019,49,0.003303172822018433,3.392868491740495e-5,3.222037325238959e-5,0.0013816281549588697,0.0013816281549588697
5,K,0.67,1.1900000000000002,2019,50,0.003327417613667463,1.3257675795878235e-4,1.2184994183744955e-4,0.0029151926313765804,0.0029151926313765804
5,K,0.41000000000000003,0.38,2019,51,0.003296867347809248,8.272746547108834e-6,8.126869292729945e-6,6.101989384884643e-4,6.101989384884643e-4
